order_id;value;status;freight_type;freight_value;payment_type;paid_at;refunded_at;device;company_id;customer_id;product_id;prod_cat
5186;299,9;aprovado;JADLOG;27,84;CreditCard;01/03/2021 10:30;;DESKTOP;;14139;342;cosmetico
5873;299,9;aprovado;PAC;27,84;CreditCard;01/03/2021 11:04;;DESKTOP;;14900;342;cosmetico
7966;299,9;aprovado;SEDEX;27,84;CreditCard;01/03/2021 13:09;;DESKTOP;;10209;342;cosmetico
8036;299,9;aprovado;JADLOG;27,84;CreditCard;01/03/2021 13:13;;DESKTOP;;16518;342;cosmetico
11911;419,8;aprovado;SEDEX;27,84;CreditCard;01/03/2021 17:17;;DESKTOP;;19184;342;cosmetico
13313;299,9;aprovado;PAC;27,84;CreditCard;01/03/2021 18:50;;DESKTOP;;20593;342;cosmetico
15170;299,9;nao_autorizado;CHINAPOST;27,84;;;;DESKTOP;;20000;342;cosmetico
16687;299,9;aprovado;SEDEX;27,84;CreditCard;01/03/2021 22:16;;DESKTOP;;20036;342;cosmetico
17063;189,8;aprovado;CHINAPOST;27,84;CreditCard;01/03/2021 22:43;;DESKTOP;;20029;301;suplemento
1014;119,42;nao_autorizado;CHINAPOST;27,92;CreditCard;;;DESKTOP;160;11249;1981;infoproduto
1017;119,42;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;160;11249;1981;infoproduto
2773;121,24;aprovado;JADLOG;27,92;CreditCard;01/03/2021 08:01;;DESKTOP;160;12694;1981;infoproduto
1014;119,42;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;160;11249;1986;cosmetico
1017;119,42;nao_autorizado;CHINAPOST;27,92;CreditCard;;;DESKTOP;160;11249;1986;cosmetico
2773;121,24;aprovado;JADLOG;27,92;CreditCard;01/03/2021 08:01;;DESKTOP;160;12694;1986;cosmetico
12400;122,83;aprovado;CHINAPOST;27,92;CreditCard;01/03/2021 17:51;;DESKTOP;383;19633;3526;eletronico
8354;197,62;aprovado;SEDEX;27,92;CreditCard;01/03/2021 13:33;;DESKTOP;383;16779;3511;suplemento
10784;194,74;nao_autorizado;SEDEX;27,92;CreditCard;;;DESKTOP;383;18504;3511;suplemento
17061;177,86;estornado;JADLOG;27,92;CreditCard;01/03/2021 22:43;25/05/2021 13:19;DESKTOP;383;23461;3511;suplemento
17127;175,08;aprovado;PAC;27,92;CreditCard;01/03/2021 22:48;;DESKTOP;383;23511;3511;suplemento
8354;197,62;aprovado;PAC;27,92;CreditCard;01/03/2021 13:33;;DESKTOP;383;16779;3526;eletronico
10784;194,74;nao_autorizado;CHINAPOST;27,92;CreditCard;;;DESKTOP;383;18504;3526;eletronico
11714;160,84;nao_autorizado;JADLOG;27,92;CreditCard;;;DESKTOP;383;19146;3526;eletronico
11718;160,84;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;383;19146;3526;eletronico
11714;160,84;nao_autorizado;CHINAPOST;27,92;CreditCard;;;DESKTOP;383;19146;3653;suplemento
11718;160,84;nao_autorizado;CHINAPOST;27,92;CreditCard;;;DESKTOP;383;19146;3653;suplemento
12400;122,83;aprovado;JADLOG;27,92;CreditCard;01/03/2021 17:51;;DESKTOP;383;19633;3653;suplemento
17221;102,24;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;383;23577;3653;suplemento
17224;102,24;nao_autorizado;SEDEX;27,92;CreditCard;;;DESKTOP;383;23577;3653;suplemento
17229;102,24;nao_autorizado;CHINAPOST;27,92;CreditCard;;;DESKTOP;383;23577;3653;suplemento
17233;102,24;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;383;23577;3653;suplemento
11714;160,84;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;383;19146;3654;cosmetico
11718;160,84;nao_autorizado;PAC;27,92;CreditCard;;;DESKTOP;383;19146;3654;cosmetico
11104;149,9;aprovado;CHINAPOST;28,24;Boleto;02/03/2021 08:47;;DESKTOP;203;18729;2470;eletronico
13992;497;aprovado;CHINAPOST;28,35;Boleto;02/03/2021 08:49;;DESKTOP;232;21154;2172;limpeza
10299;259,8;aprovado;PAC;28,44;CreditCard;01/03/2021 15:34;;DESKTOP;;10017;300;cosmetico
10299;259,8;aprovado;SEDEX;28,44;CreditCard;01/03/2021 15:34;;DESKTOP;;10017;387;infoproduto
3356;0;aprovado;CHINAPOST;28,79;Boleto;10/03/2021 08:18;;DESKTOP;26;10082;419;infoproduto
10766;269,9;aprovado;JADLOG;28,8;CreditCard;01/03/2021 16:06;;DESKTOP;;10094;263;eletronico
12674;329,81;aprovado;SEDEX;28,8;CreditCard;01/03/2021 18:09;;DESKTOP;;19727;263;eletronico
12674;329,81;aprovado;PAC;28,8;CreditCard;01/03/2021 18:09;;DESKTOP;;19727;304;infoproduto
15081;299,9;nao_autorizado;CHINAPOST;28,92;;;;DESKTOP;;20004;323;eletronico
15103;299,9;nao_autorizado;JADLOG;28,92;;;;DESKTOP;;20004;323;eletronico
15529;299,9;aprovado;JADLOG;28,92;CreditCard;01/03/2021 20:56;;DESKTOP;;20004;323;eletronico
9684;299,9;aprovado;JADLOG;28,92;CreditCard;01/03/2021 14:54;;DESKTOP;;17688;404;infoproduto
13787;0;aprovado;SEDEX;29;CreditCard;01/03/2021 19:19;;MOBILE;;20347;272;movel
15363;197;pendente;JADLOG;29;Boleto;;;MOBILE;24;22100;310;cosmetico
15774;199,96;aprovado;SEDEX;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;472;limpeza
15774;199,96;aprovado;JADLOG;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;472;limpeza
15774;199,96;aprovado;JADLOG;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;472;limpeza
15774;199,96;aprovado;JADLOG;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;476;cosmetico
15774;199,96;aprovado;PAC;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;476;cosmetico
15774;199,96;aprovado;JADLOG;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;476;cosmetico
15774;199,96;aprovado;JADLOG;29,04;Boleto;03/03/2021 07:49;;DESKTOP;26;20100;476;cosmetico
12069;149,9;aprovado;CHINAPOST;29,15;Boleto;05/03/2021 08:02;;DESKTOP;203;19389;2470;eletronico
7429;241,54;aprovado;SEDEX;29,25;CreditCard;01/03/2021 12:38;;DESKTOP;232;16085;2291;eletronico
14320;202,32;aprovado;SEDEX;29,4;CreditCard;01/03/2021 19:49;;DESKTOP;156;21404;3251;eletronico
17060;79,99;nao_autorizado;PAC;29,45;CreditCard;;;DESKTOP;174;23462;783;eletronico
17126;79,99;nao_autorizado;CHINAPOST;29,45;CreditCard;;;DESKTOP;174;23462;783;eletronico
17136;79,99;nao_autorizado;JADLOG;29,45;CreditCard;;;DESKTOP;174;23462;783;eletronico
9193;144,8;aprovado;SEDEX;29,45;CreditCard;01/03/2021 14:24;;DESKTOP;174;17405;792;suplemento
9193;144,8;aprovado;JADLOG;29,45;CreditCard;01/03/2021 14:24;;DESKTOP;174;17405;2816;eletronico
16085;149,9;aprovado;CHINAPOST;29,51;Boleto;02/03/2021 08:50;;DESKTOP;203;22723;2470;eletronico
12981;142,16;aprovado;CHINAPOST;29,56;CreditCard;01/03/2021 18:29;;DESKTOP;203;20388;2633;eletronico
9559;397;aprovado;PAC;29,9;Boleto;02/03/2021 08:46;;MOBILE;14;17640;288;livro
9644;397;pendente;SEDEX;29,9;Boleto;;;MOBILE;14;17692;288;livro
2913;297;pendente;SEDEX;29,9;Boleto;;;MOBILE;14;12792;289;livro
3466;297;pendente;PAC;29,9;Boleto;;;MOBILE;14;13193;289;livro
9302;297;pendente;SEDEX;29,9;Boleto;;;MOBILE;14;17457;289;livro
10507;297;aprovado;PAC;29,9;Boleto;03/03/2021 07:47;;MOBILE;14;18289;289;livro
11738;297;aprovado;PAC;29,9;Boleto;03/03/2021 07:47;;MOBILE;14;19152;289;livro
11177;237;aprovado;SEDEX;29,9;Boleto;03/03/2021 07:47;;DESKTOP;14;18441;290;livro
13489;237;pendente;SEDEX;29,9;Boleto;;;DESKTOP;14;20245;291;movel
10951;297;pendente;PAC;29,9;Boleto;;;DESKTOP;14;18493;294;cosmetico
11287;297;pendente;CHINAPOST;29,9;Boleto;;;DESKTOP;14;17580;294;cosmetico
15028;297;aprovado;PAC;29,9;CreditCard;01/03/2021 20:34;;DESKTOP;14;20303;294;cosmetico
11122;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 16:28;;MOBILE;10;18716;313;livro
6051;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;24;15072;314;movel
7392;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;24;10114;314;movel
7392;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;24;10114;314;movel
11946;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;24;19278;314;movel
13347;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;24;20589;314;movel
14648;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;24;21594;314;movel
15181;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 20:36;;MOBILE;24;21981;314;movel
7084;237;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;14;15828;331;cosmetico
10922;237;pendente;SEDEX;29,9;Boleto;;;MOBILE;14;18588;331;cosmetico
3607;391,05;aprovado;PAC;29,9;Boleto;04/03/2021 08:05;;MOBILE;14;10929;332;limpeza
11320;391,05;aprovado;PAC;29,9;Boleto;03/03/2021 07:47;;MOBILE;14;18857;332;limpeza
7081;332,4;pendente;PAC;29,9;Boleto;;;MOBILE;14;15815;333;cosmetico
12236;332,4;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;14;19460;333;cosmetico
12333;332,4;aprovado;SEDEX;29,9;CreditCard;01/03/2021 17:47;;MOBILE;14;19460;333;cosmetico
8819;449,7;aprovado;SEDEX;29,9;Boleto;02/03/2021 08:51;;DESKTOP;;10245;343;livro
8836;449,7;pendente;PAC;29,9;Boleto;;;DESKTOP;;17125;343;livro
13392;449,7;pendente;JADLOG;29,9;Boleto;;;DESKTOP;;20692;343;livro
7501;299,9;pendente;JADLOG;29,9;Boleto;;;DESKTOP;;16140;349;eletronico
10509;299,9;aprovado;JADLOG;29,9;Boleto;05/03/2021 08:23;;DESKTOP;;18302;349;eletronico
2177;0;aprovado;PAC;29,9;CreditCard;01/03/2021 06:45;;MOBILE;24;12173;363;eletronico
2609;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 07:43;;MOBILE;24;12524;363;eletronico
2858;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;24;12742;363;eletronico
4962;0;aprovado;PAC;29,9;CreditCard;01/03/2021 10:17;;MOBILE;24;14264;363;eletronico
5481;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 10:46;;MOBILE;24;10072;363;eletronico
5740;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 10:57;;MOBILE;24;10221;363;eletronico
6168;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 11:22;;MOBILE;24;10834;363;eletronico
8289;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;24;10707;363;eletronico
8380;0;aprovado;SEDEX;29,9;Boleto;02/03/2021 08:45;;MOBILE;24;10706;363;eletronico
9527;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 14:43;;MOBILE;24;10049;363;eletronico
11334;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;24;18880;363;eletronico
14139;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;24;21232;363;eletronico
1108;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 00:11;;MOBILE;389;11273;365;livro
1453;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;11568;365;livro
1482;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;10830;365;livro
1525;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;10830;365;livro
1535;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;10830;365;livro
1651;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;11741;365;livro
1653;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;11733;365;livro
1669;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;10088;365;livro
1669;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;10088;365;livro
1669;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;10088;365;livro
1803;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 04:36;;MOBILE;389;11861;365;livro
1870;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;10830;365;livro
1873;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;10830;365;livro
2170;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 06:44;;MOBILE;389;12108;365;livro
2176;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;12135;365;livro
2249;0;aprovado;SEDEX;29,9;Boleto;03/03/2021 07:45;;MOBILE;389;12246;365;livro
2295;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;10830;365;livro
2375;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;12318;365;livro
2570;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;12517;365;livro
2578;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;10830;365;livro
2585;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 07:40;;MOBILE;389;12360;365;livro
2683;0;aprovado;PAC;29,9;CreditCard;01/03/2021 07:51;;MOBILE;389;12609;365;livro
2778;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;12669;365;livro
2948;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;12824;365;livro
3028;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;12869;365;livro
3235;0;pendente;PAC;29,9;Boleto;;;DESKTOP;389;13039;365;livro
3258;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 08:38;;MOBILE;389;13047;365;livro
3320;0;aprovado;PAC;29,9;CreditCard;01/03/2021 08:42;;MOBILE;389;12988;365;livro
3504;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;13194;365;livro
3504;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;13194;365;livro
3577;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;13286;365;livro
3583;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;13314;365;livro
3695;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;10840;365;livro
3695;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;10840;365;livro
3864;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 09:17;;MOBILE;389;13484;365;livro
3880;0;aprovado;PAC;29,9;Boleto;04/03/2021 08:05;;MOBILE;389;13549;365;livro
4026;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;11733;365;livro
4183;0;aprovado;PAC;29,9;Boleto;02/03/2021 08:42;;MOBILE;389;10058;365;livro
4535;0;pendente;CHINAPOST;29,9;Boleto;;;DESKTOP;389;10365;365;livro
4591;0;aprovado;PAC;29,9;CreditCard;01/03/2021 09:57;;MOBILE;389;14023;365;livro
4617;0;aprovado;SEDEX;29,9;Boleto;02/03/2021 08:42;;DESKTOP;389;14062;365;livro
4681;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;14108;365;livro
4794;0;aprovado;SEDEX;29,9;Boleto;02/03/2021 08:42;;DESKTOP;389;14187;365;livro
4910;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 10:14;;MOBILE;389;14206;365;livro
5111;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;10830;365;livro
5309;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;14535;365;livro
5634;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;14714;365;livro
5634;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;14714;365;livro
5644;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;14788;365;livro
5715;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;14836;365;livro
5718;0;aprovado;JADLOG;29,9;Boleto;05/03/2021 08:01;;DESKTOP;389;14832;365;livro
5719;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;14812;365;livro
5723;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 10:56;;MOBILE;389;14801;365;livro
5876;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;14944;365;livro
5885;0;aprovado;PAC;29,9;CreditCard;01/03/2021 11:05;;MOBILE;389;10999;365;livro
5896;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;14966;365;livro
5964;0;aprovado;JADLOG;29,9;Boleto;02/03/2021 08:43;;DESKTOP;389;15008;365;livro
6074;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;10839;365;livro
6157;0;aprovado;SEDEX;29,9;Boleto;02/03/2021 08:43;;MOBILE;389;14898;365;livro
6157;0;aprovado;JADLOG;29,9;Boleto;02/03/2021 08:43;;MOBILE;389;14898;365;livro
6170;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;10130;365;livro
6251;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 11:27;;DESKTOP;389;10338;365;livro
6272;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;15200;365;livro
6272;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;15200;365;livro
6296;0;aprovado;JADLOG;29,9;Boleto;02/03/2021 08:44;;MOBILE;389;15179;365;livro
6366;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 11:33;;MOBILE;389;14894;365;livro
6386;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;10839;365;livro
6449;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;15356;365;livro
6536;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;15417;365;livro
6579;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 11:46;;MOBILE;389;15412;365;livro
6888;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 12:05;;MOBILE;389;15626;365;livro
6943;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 12:10;;DESKTOP;389;15616;365;livro
6985;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;15720;365;livro
7034;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;15752;365;livro
7123;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 12:20;;MOBILE;389;15752;365;livro
7134;0;aprovado;PAC;29,9;CreditCard;01/03/2021 12:21;;MOBILE;389;15834;365;livro
7264;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;10041;365;livro
7635;0;aprovado;JADLOG;29,9;Boleto;03/03/2021 07:46;;DESKTOP;389;10032;365;livro
7815;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;16374;365;livro
7946;0;aprovado;PAC;29,9;Boleto;05/03/2021 08:02;;MOBILE;389;16303;365;livro
7946;0;aprovado;JADLOG;29,9;Boleto;05/03/2021 08:02;;MOBILE;389;16303;365;livro
7963;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;16493;365;livro
8077;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 13:16;;MOBILE;389;16553;365;livro
8285;0;aprovado;PAC;29,9;CreditCard;01/03/2021 13:29;;MOBILE;389;16678;365;livro
8625;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;16911;365;livro
8651;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;16979;365;livro
8653;0;aprovado;JADLOG;29,9;Boleto;02/03/2021 08:45;;DESKTOP;389;16861;365;livro
8699;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;17028;365;livro
8826;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 14:01;;MOBILE;389;17117;365;livro
8840;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;17120;365;livro
8939;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;17104;365;livro
9042;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 14:14;;MOBILE;389;17198;365;livro
9066;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;10332;365;livro
9090;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;17327;365;livro
9156;0;aprovado;SEDEX;29,9;Boleto;02/03/2021 08:46;;DESKTOP;389;10025;365;livro
9496;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;10191;365;livro
9508;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;17597;365;livro
9771;0;aprovado;PAC;29,9;CreditCard;01/03/2021 14:59;;MOBILE;389;17762;365;livro
9859;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;17816;365;livro
10276;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;17933;365;livro
10476;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;18210;365;livro
10476;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;18210;365;livro
10587;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;18324;365;livro
10619;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 15:56;;MOBILE;389;18340;365;livro
10642;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 15:58;;MOBILE;389;18385;365;livro
10654;0;aprovado;JADLOG;29,9;Boleto;05/03/2021 08:02;;DESKTOP;389;18403;365;livro
10732;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 16:04;;MOBILE;389;18431;365;livro
10810;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;10914;365;livro
10943;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 16:17;;MOBILE;389;10084;365;livro
10944;0;aprovado;JADLOG;29,9;Boleto;03/03/2021 07:47;;DESKTOP;389;13039;365;livro
11039;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;18603;365;livro
11073;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;10866;365;livro
11100;0;aprovado;PAC;29,9;CreditCard;01/03/2021 16:27;;MOBILE;389;18692;365;livro
11238;0;aprovado;JADLOG;29,9;Boleto;02/03/2021 08:47;;DESKTOP;389;18807;365;livro
11428;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;18927;365;livro
11650;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;19093;365;livro
11762;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;10830;365;livro
11838;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;10830;365;livro
11878;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;10830;365;livro
11894;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;11057;365;livro
11953;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 17:21;;MOBILE;389;10180;365;livro
11965;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;19304;365;livro
12064;0;aprovado;JADLOG;29,9;Boleto;02/03/2021 08:48;;DESKTOP;389;19380;365;livro
12348;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;19558;365;livro
12358;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 17:48;;MOBILE;389;10079;365;livro
12484;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;18751;365;livro
12484;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;18751;365;livro
12777;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 18:17;;MOBILE;389;19849;365;livro
13057;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 18:35;;MOBILE;389;20349;365;livro
13060;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;20010;365;livro
13223;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 18:46;;MOBILE;389;20521;365;livro
13279;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;20562;365;livro
13407;0;aprovado;PAC;29,9;CreditCard;01/03/2021 18:56;;MOBILE;389;20639;365;livro
13760;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;20964;365;livro
13797;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;20002;365;livro
13810;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;21008;365;livro
14033;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 19:33;;MOBILE;389;20065;365;livro
14036;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 19:33;;MOBILE;389;21150;365;livro
14102;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;21152;365;livro
14102;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;21152;365;livro
14455;0;pendente;SEDEX;29,9;Boleto;;;DESKTOP;389;20007;365;livro
14578;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;21546;365;livro
14634;0;aprovado;PAC;29,9;CreditCard;01/03/2021 20:07;;MOBILE;389;20114;365;livro
14810;0;aprovado;PAC;29,9;CreditCard;01/03/2021 20:17;;MOBILE;389;21740;365;livro
14811;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 20:17;;MOBILE;389;21740;365;livro
14996;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;21811;365;livro
14997;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;21811;365;livro
15011;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 20:35;;MOBILE;389;21779;365;livro
15011;0;aprovado;SEDEX;29,9;CreditCard;01/03/2021 20:35;;MOBILE;389;21779;365;livro
15060;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;20171;365;livro
15168;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;20005;365;livro
15171;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;21988;365;livro
15443;0;pendente;JADLOG;29,9;Boleto;;;MOBILE;389;22191;365;livro
15455;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;21029;365;livro
15705;0;aprovado;JADLOG;29,9;CreditCard;01/03/2021 21:07;;MOBILE;389;22397;365;livro
15821;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;22506;365;livro
15857;0;nao_autorizado;PAC;29,9;CreditCard;;;MOBILE;389;22469;365;livro
15887;0;nao_autorizado;SEDEX;29,9;CreditCard;;;MOBILE;389;22493;365;livro
16000;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;20050;365;livro
16198;0;aprovado;PAC;29,9;CreditCard;01/03/2021 21:41;;MOBILE;389;22677;365;livro
16368;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;21988;365;livro
16370;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;22939;365;livro
16746;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;23172;365;livro
16746;0;pendente;PAC;29,9;Boleto;;;MOBILE;389;23172;365;livro
16759;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;20019;365;livro
16797;0;pendente;SEDEX;29,9;Boleto;;;MOBILE;389;23231;365;livro
16828;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;23242;365;livro
16915;0;pendente;CHINAPOST;29,9;Boleto;;;MOBILE;389;23338;365;livro
16918;0;aprovado;PAC;29,9;CreditCard;01/03/2021 22:33;;MOBILE;389;20028;365;livro
16983;0;nao_autorizado;JADLOG;29,9;CreditCard;;;MOBILE;389;20069;365;livro
16996;0;nao_autorizado;CHINAPOST;29,9;CreditCard;;;MOBILE;389;23319;365;livro
