id;name;height;weight;length;width;category
1453.0;PRODUTO 1453;0.0;0.0;0.0;0.0;eletronico
1454.0;PRODUTO 1454;0.0;0.0;0.0;0.0;limpeza
1455.0;PRODUTO 1455;0.0;0.0;0.0;0.0;infoproduto
1456.0;PRODUTO 1456;0.0;0.0;0.0;0.0;infoproduto
1457.0;PRODUTO 1457;0.0;0.0;0.0;0.0;eletronico
1458.0;PRODUTO 1458;0.0;0.0;0.0;0.0;limpeza
1459.0;PRODUTO 1459;0.0;0.0;0.0;0.0;eletronico
1460.0;PRODUTO 1460;0.0;0.0;0.0;0.0;movel
1461.0;PRODUTO 1461;0.0;0.0;0.0;0.0;infoproduto
1462.0;PRODUTO 1462;0.0;0.0;0.0;0.0;eletronico
1463.0;PRODUTO 1463;0.0;0.0;0.0;0.0;cosmetico
1464.0;PRODUTO 1464;0.0;0.0;0.0;0.0;eletronico
1465.0;PRODUTO 1465;0.0;0.0;0.0;0.0;infoproduto
1466.0;PRODUTO 1466;0.0;0.0;0.0;0.0;eletronico
1467.0;PRODUTO 1467;0.0;0.0;0.0;0.0;eletronico
1468.0;PRODUTO 1468;0.0;0.0;0.0;0.0;eletronico
1469.0;PRODUTO 1469;0.0;0.0;0.0;0.0;infoproduto
1470.0;PRODUTO 1470;0.0;0.0;0.0;0.0;cosmetico
1471.0;PRODUTO 1471;0.0;0.0;0.0;0.0;livro
1472.0;PRODUTO 1472;0.0;0.0;0.0;0.0;cosmetico
1473.0;PRODUTO 1473;0.0;0.0;0.0;0.0;livro
1474.0;PRODUTO 1474;0.0;0.0;0.0;0.0;cosmetico
1475.0;PRODUTO 1475;0.0;0.0;0.0;0.0;movel
1476.0;PRODUTO 1476;0.0;0.0;0.0;0.0;infoproduto
1477.0;PRODUTO 1477;0.0;0.0;0.0;0.0;infoproduto
1478.0;PRODUTO 1478;0.0;0.0;0.0;0.0;eletronico
1479.0;PRODUTO 1479;0.0;0.0;0.0;0.0;infoproduto
1480.0;PRODUTO 1480;0.0;0.0;0.0;0.0;suplemento
1481.0;PRODUTO 1481;0.0;0.0;0.0;0.0;suplemento
1482.0;PRODUTO 1482;0.0;0.0;0.0;0.0;cosmetico
1483.0;PRODUTO 1483;0.0;0.0;0.0;0.0;infoproduto
1484.0;PRODUTO 1484;0.0;0.0;0.0;0.0;eletronico
1485.0;PRODUTO 1485;0.0;0.0;0.0;0.0;infoproduto
1486.0;PRODUTO 1486;0.0;0.0;0.0;0.0;livro
1487.0;PRODUTO 1487;0.0;0.0;0.0;0.0;cosmetico
1488.0;PRODUTO 1488;0.0;0.0;0.0;0.0;eletronico
1489.0;PRODUTO 1489;0.0;0.0;0.0;0.0;infoproduto
1490.0;PRODUTO 1490;0.0;0.0;0.0;0.0;cosmetico
1491.0;PRODUTO 1491;0.0;0.0;0.0;0.0;vestuario
1492.0;PRODUTO 1492;0.0;0.0;0.0;0.0;infoproduto
1493.0;PRODUTO 1493;0.0;0.0;0.0;0.0;suplemento
1494.0;PRODUTO 1494;0.0;0.0;0.0;0.0;cosmetico
1495.0;PRODUTO 1495;0.0;0.0;0.0;0.0;suplemento
1496.0;PRODUTO 1496;0.0;0.0;0.0;0.0;movel
1497.0;PRODUTO 1497;0.0;0.0;0.0;0.0;vestuario
1498.0;PRODUTO 1498;0.0;0.0;0.0;0.0;eletronico
1499.0;PRODUTO 1499;0.0;0.0;0.0;0.0;cosmetico
1500.0;PRODUTO 1500;0.0;0.0;0.0;0.0;infoproduto
1501.0;PRODUTO 1501;0.0;0.0;0.0;0.0;eletronico
1502.0;PRODUTO 1502;0.0;0.0;0.0;0.0;infoproduto
1503.0;PRODUTO 1503;0.0;0.0;0.0;0.0;cosmetico
1504.0;PRODUTO 1504;0.0;0.0;0.0;0.0;eletronico
1505.0;PRODUTO 1505;0.0;0.0;0.0;0.0;livro
1506.0;PRODUTO 1506;0.0;0.0;0.0;0.0;infoproduto
1507.0;PRODUTO 1507;0.0;0.0;0.0;0.0;livro
1508.0;PRODUTO 1508;0.0;0.0;0.0;0.0;eletronico
1509.0;PRODUTO 1509;0.0;0.0;0.0;0.0;eletronico
1510.0;PRODUTO 1510;0.0;0.0;0.0;0.0;vestuario
1511.0;PRODUTO 1511;0.0;0.0;0.0;0.0;infoproduto
1512.0;PRODUTO 1512;0.0;0.0;0.0;0.0;infoproduto
1513.0;PRODUTO 1513;0.0;0.0;0.0;0.0;cosmetico
1514.0;PRODUTO 1514;0.0;0.0;0.0;0.0;cosmetico
1515.0;PRODUTO 1515;0.0;0.0;0.0;0.0;eletronico
1516.0;PRODUTO 1516;0.0;0.0;0.0;0.0;cosmetico
1517.0;PRODUTO 1517;0.0;0.0;0.0;0.0;suplemento
1518.0;PRODUTO 1518;0.0;0.0;0.0;0.0;vestuario
1519.0;PRODUTO 1519;0.0;0.0;0.0;0.0;limpeza
1520.0;PRODUTO 1520;0.0;0.0;0.0;0.0;limpeza
1521.0;PRODUTO 1521;0.0;0.0;0.0;0.0;eletronico
1522.0;PRODUTO 1522;0.0;0.0;0.0;0.0;infoproduto
1523.0;PRODUTO 1523;0.0;0.0;0.0;0.0;cosmetico
1524.0;PRODUTO 1524;0.0;0.0;0.0;0.0;vestuario
1525.0;PRODUTO 1525;0.0;0.0;0.0;0.0;limpeza
1526.0;PRODUTO 1526;0.0;0.0;0.0;0.0;livro
1527.0;PRODUTO 1527;0.0;0.0;0.0;0.0;movel
1528.0;PRODUTO 1528;0.0;0.0;0.0;0.0;infoproduto
1529.0;PRODUTO 1529;0.0;0.0;0.0;0.0;limpeza
1530.0;PRODUTO 1530;0.0;0.0;0.0;0.0;eletronico
1531.0;PRODUTO 1531;0.0;0.0;0.0;0.0;movel
1532.0;PRODUTO 1532;0.0;0.0;0.0;0.0;eletronico
1533.0;PRODUTO 1533;0.0;0.0;0.0;0.0;infoproduto
1534.0;PRODUTO 1534;0.0;0.0;0.0;0.0;infoproduto
1535.0;PRODUTO 1535;0.0;0.0;0.0;0.0;cosmetico
1536.0;PRODUTO 1536;0.0;0.0;0.0;0.0;eletronico
1537.0;PRODUTO 1537;0.0;0.0;0.0;0.0;livro
1538.0;PRODUTO 1538;0.0;0.0;0.0;0.0;infoproduto
1539.0;PRODUTO 1539;0.0;0.0;0.0;0.0;vestuario
1540.0;PRODUTO 1540;0.0;0.0;0.0;0.0;movel
1541.0;PRODUTO 1541;0.0;0.0;0.0;0.0;infoproduto
1542.0;PRODUTO 1542;0.0;0.0;0.0;0.0;cosmetico
1543.0;PRODUTO 1543;0.0;0.0;0.0;0.0;infoproduto
1544.0;PRODUTO 1544;0.0;0.0;0.0;0.0;infoproduto
1545.0;PRODUTO 1545;0.0;0.0;0.0;0.0;eletronico
1546.0;PRODUTO 1546;0.0;0.0;0.0;0.0;eletronico
1547.0;PRODUTO 1547;0.0;0.0;0.0;0.0;cosmetico
1548.0;PRODUTO 1548;0.0;0.0;0.0;0.0;suplemento
1549.0;PRODUTO 1549;0.0;0.0;0.0;0.0;eletronico
1550.0;PRODUTO 1550;0.0;0.0;0.0;0.0;livro
1551.0;PRODUTO 1551;0.0;0.0;0.0;0.0;eletronico
1552.0;PRODUTO 1552;0.0;0.0;0.0;0.0;cosmetico
1553.0;PRODUTO 1553;0.0;0.0;0.0;0.0;cosmetico
1554.0;PRODUTO 1554;0.0;0.0;0.0;0.0;eletronico
1555.0;PRODUTO 1555;0.0;0.0;0.0;0.0;livro
1556.0;PRODUTO 1556;0.0;0.0;0.0;0.0;eletronico
1557.0;PRODUTO 1557;0.0;0.0;0.0;0.0;cosmetico
1558.0;PRODUTO 1558;0.0;0.0;0.0;0.0;eletronico
1559.0;PRODUTO 1559;0.0;0.0;0.0;0.0;movel
1560.0;PRODUTO 1560;0.0;0.0;0.0;0.0;vestuario
1561.0;PRODUTO 1561;0.0;0.0;0.0;0.0;cosmetico
1562.0;PRODUTO 1562;0.0;0.0;0.0;0.0;cosmetico
1563.0;PRODUTO 1563;0.0;0.0;0.0;0.0;suplemento
1564.0;PRODUTO 1564;0.0;0.0;0.0;0.0;movel
1565.0;PRODUTO 1565;0.0;0.0;0.0;0.0;movel
1566.0;PRODUTO 1566;0.0;0.0;0.0;0.0;infoproduto
1567.0;PRODUTO 1567;0.0;0.0;0.0;0.0;limpeza
1568.0;PRODUTO 1568;0.0;0.0;0.0;0.0;cosmetico
1569.0;PRODUTO 1569;0.0;0.0;0.0;0.0;eletronico
1570.0;PRODUTO 1570;0.0;0.0;0.0;0.0;infoproduto
1571.0;PRODUTO 1571;0.0;0.0;0.0;0.0;eletronico
1572.0;PRODUTO 1572;0.0;0.1;0.0;0.0;suplemento
1573.0;PRODUTO 1573;0.0;0.0;0.0;0.0;cosmetico
1574.0;PRODUTO 1574;0.0;0.0;0.0;0.0;cosmetico
1575.0;PRODUTO 1575;0.0;0.0;0.0;0.0;livro
1576.0;PRODUTO 1576;0.0;0.0;0.0;0.0;eletronico
1577.0;PRODUTO 1577;0.0;0.0;0.0;0.0;vestuario
1578.0;PRODUTO 1578;0.0;0.0;0.0;0.0;eletronico
1579.0;PRODUTO 1579;0.0;0.0;0.0;0.0;eletronico
1580.0;PRODUTO 1580;0.0;0.0;0.0;0.0;suplemento
1581.0;PRODUTO 1581;0.0;0.0;0.0;0.0;eletronico
1582.0;PRODUTO 1582;0.0;0.0;0.0;0.0;livro
1583.0;PRODUTO 1583;0.0;0.0;0.0;0.0;vestuario
1584.0;PRODUTO 1584;0.0;0.0;0.0;0.0;limpeza
1585.0;PRODUTO 1585;0.0;0.0;0.0;0.0;eletronico
1586.0;PRODUTO 1586;0.0;0.0;0.0;0.0;suplemento
1587.0;PRODUTO 1587;0.0;0.0;0.0;0.0;eletronico
1588.0;PRODUTO 1588;0.0;0.0;0.0;0.0;infoproduto
1589.0;PRODUTO 1589;0.0;0.0;0.0;0.0;movel
1590.0;PRODUTO 1590;0.0;0.0;0.0;0.0;movel
1591.0;PRODUTO 1591;0.0;0.0;0.0;0.0;cosmetico
1592.0;PRODUTO 1592;0.0;0.0;0.0;0.0;infoproduto
1593.0;PRODUTO 1593;0.0;0.0;0.0;0.0;cosmetico
1594.0;PRODUTO 1594;0.0;0.0;0.0;0.0;cosmetico
1595.0;PRODUTO 1595;0.0;0.0;0.0;0.0;vestuario
1596.0;PRODUTO 1596;0.0;0.0;0.0;0.0;eletronico
1597.0;PRODUTO 1597;0.0;0.0;0.0;0.0;livro
1598.0;PRODUTO 1598;0.0;0.0;0.0;0.0;eletronico
1599.0;PRODUTO 1599;0.0;0.0;0.0;0.0;livro
1600.0;PRODUTO 1600;0.0;0.0;0.0;0.0;eletronico
1601.0;PRODUTO 1601;0.0;0.0;0.0;0.0;suplemento
1602.0;PRODUTO 1602;0.0;0.0;0.0;0.0;eletronico
1603.0;PRODUTO 1603;0.0;0.0;0.0;0.0;eletronico
1604.0;PRODUTO 1604;0.0;0.0;0.0;0.0;infoproduto
1605.0;PRODUTO 1605;0.0;0.0;0.0;0.0;cosmetico
1606.0;PRODUTO 1606;0.0;0.0;0.0;0.0;cosmetico
1607.0;PRODUTO 1607;0.0;0.0;0.0;0.0;limpeza
1608.0;PRODUTO 1608;0.0;0.0;0.0;0.0;movel
1609.0;PRODUTO 1609;0.0;0.0;0.0;0.0;infoproduto
1610.0;PRODUTO 1610;0.0;0.0;0.0;0.0;cosmetico
1611.0;PRODUTO 1611;0.0;0.0;0.0;0.0;vestuario
1612.0;PRODUTO 1612;0.0;0.0;0.0;0.0;infoproduto
1613.0;PRODUTO 1613;0.0;0.0;0.0;0.0;cosmetico
1614.0;PRODUTO 1614;0.0;0.0;0.0;0.0;infoproduto
1615.0;PRODUTO 1615;0.0;0.0;0.0;0.0;suplemento
1616.0;PRODUTO 1616;0.0;0.0;0.0;0.0;infoproduto
1617.0;PRODUTO 1617;0.0;0.0;0.0;0.0;cosmetico
1618.0;PRODUTO 1618;0.0;0.0;0.0;0.0;eletronico
1619.0;PRODUTO 1619;0.0;0.0;0.0;0.0;livro
1620.0;PRODUTO 1620;0.0;0.0;0.0;0.0;suplemento
1621.0;PRODUTO 1621;0.0;0.0;0.0;0.0;eletronico
1622.0;PRODUTO 1622;0.0;0.0;0.0;0.0;eletronico
1623.0;PRODUTO 1623;0.0;0.0;0.0;0.0;limpeza
1624.0;PRODUTO 1624;0.0;0.0;0.0;0.0;cosmetico
1625.0;PRODUTO 1625;0.0;0.0;0.0;0.0;cosmetico
1626.0;PRODUTO 1626;0.0;0.0;0.0;0.0;movel
1627.0;PRODUTO 1627;0.0;0.0;0.0;0.0;livro
1628.0;PRODUTO 1628;0.0;0.0;0.0;0.0;vestuario
1629.0;PRODUTO 1629;0.0;0.0;0.0;0.0;movel
1630.0;PRODUTO 1630;0.0;0.0;0.0;0.0;limpeza
1631.0;PRODUTO 1631;0.0;0.0;0.0;0.0;eletronico
1632.0;PRODUTO 1632;0.0;0.0;0.0;0.0;cosmetico
1633.0;PRODUTO 1633;0.0;0.0;0.0;0.0;movel
1634.0;PRODUTO 1634;0.0;0.0;0.0;0.0;livro
1635.0;PRODUTO 1635;0.0;0.0;0.0;0.0;eletronico
1636.0;PRODUTO 1636;0.0;0.0;0.0;0.0;infoproduto
1637.0;PRODUTO 1637;0.0;0.0;0.0;0.0;eletronico
1638.0;PRODUTO 1638;0.0;0.0;0.0;0.0;eletronico
1639.0;PRODUTO 1639;0.0;0.0;0.0;0.0;infoproduto
1640.0;PRODUTO 1640;0.0;0.0;0.0;0.0;eletronico
1641.0;PRODUTO 1641;0.0;0.0;0.0;0.0;movel
1642.0;PRODUTO 1642;0.1;0.3;0.15;0.1;cosmetico
1643.0;PRODUTO 1643;0.0;0.0;0.0;0.0;movel
1644.0;PRODUTO 1644;0.0;0.0;0.0;0.0;limpeza
1645.0;PRODUTO 1645;0.0;0.0;0.0;0.0;suplemento
1646.0;PRODUTO 1646;0.0;0.0;0.0;0.0;cosmetico
1647.0;PRODUTO 1647;0.0;0.0;0.0;0.0;limpeza
1648.0;PRODUTO 1648;0.0;0.0;0.0;0.0;limpeza
1649.0;PRODUTO 1649;0.0;0.0;0.0;0.0;vestuario
1650.0;PRODUTO 1650;0.0;0.0;0.0;0.0;eletronico
1651.0;PRODUTO 1651;0.0;0.0;0.0;0.0;livro
1652.0;PRODUTO 1652;0.0;0.0;0.0;0.0;livro
1653.0;PRODUTO 1653;0.0;0.0;0.0;0.0;eletronico
1654.0;PRODUTO 1654;0.0;0.0;0.0;0.0;movel
1655.0;PRODUTO 1655;0.0;0.0;0.0;0.0;eletronico
1656.0;PRODUTO 1656;0.0;0.0;0.0;0.0;vestuario
1657.0;PRODUTO 1657;0.0;0.0;0.0;0.0;eletronico
1658.0;PRODUTO 1658;0.0;0.0;0.0;0.0;suplemento
1659.0;PRODUTO 1659;0.0;0.0;0.0;0.0;suplemento
1660.0;PRODUTO 1660;0.0;0.0;0.0;0.0;livro
1661.0;PRODUTO 1661;0.0;0.0;0.0;0.0;cosmetico
1662.0;PRODUTO 1662;0.0;0.0;0.0;0.0;eletronico
1663.0;PRODUTO 1663;0.0;0.0;0.0;0.0;limpeza
1664.0;PRODUTO 1664;0.0;0.0;0.0;0.0;infoproduto
1665.0;PRODUTO 1665;0.0;0.0;0.0;0.0;livro
1666.0;PRODUTO 1666;0.0;0.0;0.0;0.0;eletronico
1667.0;PRODUTO 1667;0.0;0.0;0.0;0.0;vestuario
1668.0;PRODUTO 1668;0.0;0.0;0.0;0.0;eletronico
1669.0;PRODUTO 1669;0.0;0.0;0.0;0.0;eletronico
1670.0;PRODUTO 1670;0.0;0.0;0.0;0.0;eletronico
1671.0;PRODUTO 1671;0.0;0.0;0.0;0.0;infoproduto
1672.0;PRODUTO 1672;0.0;0.0;0.0;0.0;cosmetico
1673.0;PRODUTO 1673;0.0;0.0;0.0;0.0;eletronico
1674.0;PRODUTO 1674;0.0;0.0;0.0;0.0;cosmetico
1675.0;PRODUTO 1675;0.0;0.0;0.0;0.0;cosmetico
1676.0;PRODUTO 1676;0.0;0.0;0.0;0.0;eletronico
1677.0;PRODUTO 1677;0.0;0.0;0.0;0.0;cosmetico
1678.0;PRODUTO 1678;0.0;0.0;0.0;0.0;eletronico
1679.0;PRODUTO 1679;0.0;0.0;0.0;0.0;movel
1680.0;PRODUTO 1680;0.0;0.0;0.0;0.0;eletronico
1681.0;PRODUTO 1681;0.0;0.0;0.0;0.0;eletronico
1682.0;PRODUTO 1682;0.0;0.0;0.0;0.0;vestuario
1683.0;PRODUTO 1683;0.0;0.0;0.0;0.0;suplemento
1684.0;PRODUTO 1684;0.0;0.0;0.0;0.0;eletronico
1685.0;PRODUTO 1685;0.0;0.0;0.0;0.0;eletronico
1686.0;PRODUTO 1686;0.0;0.0;0.0;0.0;eletronico
1687.0;PRODUTO 1687;0.0;0.0;0.0;0.0;cosmetico
1688.0;PRODUTO 1688;0.0;0.0;0.0;0.0;cosmetico
1689.0;PRODUTO 1689;0.0;0.0;0.0;0.0;suplemento
1690.0;PRODUTO 1690;0.0;0.0;0.0;0.0;movel
1691.0;PRODUTO 1691;0.0;0.0;0.0;0.0;eletronico
1692.0;PRODUTO 1692;0.0;0.0;0.0;0.0;cosmetico
1693.0;PRODUTO 1693;7.0;0.61;33.0;27.0;movel
1694.0;PRODUTO 1694;21.0;1.83;33.0;27.0;infoproduto
1695.0;PRODUTO 1695;14.0;1.22;33.0;27.0;infoproduto
1696.0;PRODUTO 1696;0.0;0.0;0.0;0.0;livro
1697.0;PRODUTO 1697;0.0;0.0;0.0;0.0;limpeza
1698.0;PRODUTO 1698;0.0;0.0;0.0;0.0;infoproduto
1699.0;PRODUTO 1699;0.0;0.0;0.0;0.0;movel
1700.0;PRODUTO 1700;0.0;0.0;0.0;0.0;infoproduto
1701.0;PRODUTO 1701;0.0;0.0;0.0;0.0;cosmetico
1702.0;PRODUTO 1702;0.0;0.0;0.0;0.0;eletronico
1703.0;PRODUTO 1703;0.0;0.0;0.0;0.0;suplemento
1704.0;PRODUTO 1704;0.0;0.0;0.0;0.0;eletronico
1705.0;PRODUTO 1705;0.0;0.0;0.0;0.0;eletronico
1706.0;PRODUTO 1706;0.0;0.0;0.0;0.0;limpeza
1707.0;PRODUTO 1707;0.0;0.0;0.0;0.0;infoproduto
1708.0;PRODUTO 1708;0.0;0.0;0.0;0.0;livro
1709.0;PRODUTO 1709;0.0;0.0;0.0;0.0;livro
1710.0;PRODUTO 1710;0.0;0.0;0.0;0.0;infoproduto
1711.0;PRODUTO 1711;0.0;0.0;0.0;0.0;eletronico
1712.0;PRODUTO 1712;0.0;0.0;0.0;0.0;suplemento
1713.0;PRODUTO 1713;0.0;0.0;0.0;0.0;infoproduto
1714.0;PRODUTO 1714;0.0;0.0;0.0;0.0;cosmetico
1715.0;PRODUTO 1715;0.0;0.0;0.0;0.0;limpeza
1716.0;PRODUTO 1716;0.0;0.0;0.0;0.0;eletronico
1717.0;PRODUTO 1717;0.0;0.0;0.0;0.0;eletronico
1718.0;PRODUTO 1718;0.0;0.0;0.0;0.0;cosmetico
1719.0;PRODUTO 1719;0.0;0.0;0.0;0.0;suplemento
1720.0;PRODUTO 1720;0.0;0.0;0.0;0.0;cosmetico
1721.0;PRODUTO 1721;0.0;0.0;0.0;0.0;eletronico
1722.0;PRODUTO 1722;0.0;0.0;0.0;0.0;infoproduto
1723.0;PRODUTO 1723;0.0;0.0;0.0;0.0;suplemento
1724.0;PRODUTO 1724;0.0;0.0;0.0;0.0;cosmetico
1725.0;PRODUTO 1725;0.0;0.0;0.0;0.0;eletronico
1726.0;PRODUTO 1726;0.0;0.0;0.0;0.0;cosmetico
1727.0;PRODUTO 1727;0.0;0.0;0.0;0.0;eletronico
1728.0;PRODUTO 1728;0.0;0.0;0.0;0.0;infoproduto
1729.0;PRODUTO 1729;0.0;0.0;0.0;0.0;limpeza
1730.0;PRODUTO 1730;0.0;0.0;0.0;0.0;infoproduto
1731.0;PRODUTO 1731;0.0;0.0;0.0;0.0;suplemento
1732.0;PRODUTO 1732;0.0;0.0;0.0;0.0;cosmetico
1733.0;PRODUTO 1733;0.0;0.0;0.0;0.0;cosmetico
1734.0;PRODUTO 1734;0.0;0.0;0.0;0.0;eletronico
1735.0;PRODUTO 1735;0.0;0.0;0.0;0.0;eletronico
1736.0;PRODUTO 1736;0.0;0.0;0.0;0.0;eletronico
1737.0;PRODUTO 1737;0.0;0.0;0.0;0.0;infoproduto
1738.0;PRODUTO 1738;0.0;0.0;0.0;0.0;movel
1739.0;PRODUTO 1739;0.0;0.0;0.0;0.0;suplemento
1740.0;PRODUTO 1740;0.0;0.0;0.0;0.0;vestuario
1741.0;PRODUTO 1741;0.0;0.0;0.0;0.0;eletronico
1742.0;PRODUTO 1742;0.0;0.0;0.0;0.0;infoproduto
1743.0;PRODUTO 1743;0.0;0.0;0.0;0.0;eletronico
1744.0;PRODUTO 1744;0.0;0.0;0.0;0.0;movel
1745.0;PRODUTO 1745;0.0;0.0;0.0;0.0;eletronico
1746.0;PRODUTO 1746;0.0;0.0;0.0;0.0;movel
1747.0;PRODUTO 1747;0.0;0.0;0.0;0.0;vestuario
1748.0;PRODUTO 1748;0.0;0.0;0.0;0.0;cosmetico
1749.0;PRODUTO 1749;0.0;0.0;0.0;0.0;eletronico
1750.0;PRODUTO 1750;0.0;0.0;0.0;0.0;cosmetico
1751.0;PRODUTO 1751;0.0;0.0;0.0;0.0;livro
1752.0;PRODUTO 1752;0.0;0.0;0.0;0.0;livro
1753.0;PRODUTO 1753;0.0;0.0;0.0;0.0;eletronico
1754.0;PRODUTO 1754;0.0;0.0;0.0;0.0;vestuario
1755.0;PRODUTO 1755;0.0;0.0;0.0;0.0;eletronico
1756.0;PRODUTO 1756;0.0;0.0;0.0;0.0;limpeza
1757.0;PRODUTO 1757;0.0;0.0;0.0;0.0;limpeza
1758.0;PRODUTO 1758;0.0;0.0;0.0;0.0;eletronico
1759.0;PRODUTO 1759;0.0;0.0;0.0;0.0;movel
1760.0;PRODUTO 1760;0.0;0.0;0.0;0.0;infoproduto
1761.0;PRODUTO 1761;0.0;0.0;0.0;0.0;cosmetico
1762.0;PRODUTO 1762;0.0;0.0;0.0;0.0;suplemento
1763.0;PRODUTO 1763;0.0;0.0;0.0;0.0;vestuario
1764.0;PRODUTO 1764;0.0;0.0;0.0;0.0;eletronico
1765.0;PRODUTO 1765;0.0;0.0;0.0;0.0;infoproduto
1766.0;PRODUTO 1766;0.0;0.0;0.0;0.0;eletronico
1767.0;PRODUTO 1767;0.0;0.0;0.0;0.0;limpeza
1768.0;PRODUTO 1768;0.0;0.0;0.0;0.0;eletronico
1769.0;PRODUTO 1769;0.0;0.0;0.0;0.0;eletronico
1770.0;PRODUTO 1770;0.0;0.0;0.0;0.0;livro
1771.0;PRODUTO 1771;0.0;0.0;0.0;0.0;suplemento
1772.0;PRODUTO 1772;0.0;0.0;0.0;0.0;infoproduto
1773.0;PRODUTO 1773;0.0;0.0;0.0;0.0;movel
1774.0;PRODUTO 1774;0.0;0.0;0.0;0.0;eletronico
1775.0;PRODUTO 1775;0.0;0.0;0.0;0.0;cosmetico
1776.0;PRODUTO 1776;0.0;0.0;0.0;0.0;cosmetico
1777.0;PRODUTO 1777;0.0;0.0;0.0;0.0;infoproduto
1778.0;PRODUTO 1778;0.0;0.0;0.0;0.0;movel
1779.0;PRODUTO 1779;0.0;0.0;0.0;0.0;suplemento
1780.0;PRODUTO 1780;0.0;0.0;0.0;0.0;cosmetico
1781.0;PRODUTO 1781;0.0;0.0;0.0;0.0;eletronico
1782.0;PRODUTO 1782;0.0;0.0;0.0;0.0;eletronico
1783.0;PRODUTO 1783;0.0;0.0;0.0;0.0;infoproduto
1784.0;PRODUTO 1784;0.0;0.0;0.0;0.0;cosmetico
1785.0;PRODUTO 1785;0.0;0.0;0.0;0.0;infoproduto
1786.0;PRODUTO 1786;0.0;0.0;0.0;0.0;eletronico
1787.0;PRODUTO 1787;0.0;0.0;0.0;0.0;movel
1788.0;PRODUTO 1788;0.0;0.0;0.0;0.0;eletronico
1789.0;PRODUTO 1789;0.0;0.0;0.0;0.0;infoproduto
1790.0;PRODUTO 1790;0.0;0.0;0.0;0.0;eletronico
1791.0;PRODUTO 1791;0.0;0.0;0.0;0.0;cosmetico
1792.0;PRODUTO 1792;0.0;0.0;0.0;0.0;eletronico
1793.0;PRODUTO 1793;0.0;0.0;0.0;0.0;cosmetico
1794.0;PRODUTO 1794;0.0;0.0;0.0;0.0;vestuario
1795.0;PRODUTO 1795;0.0;0.0;0.0;0.0;eletronico
1796.0;PRODUTO 1796;0.0;0.0;0.0;0.0;eletronico
1797.0;PRODUTO 1797;0.0;0.0;0.0;0.0;infoproduto
1798.0;PRODUTO 1798;0.0;0.0;0.0;0.0;eletronico
1799.0;PRODUTO 1799;0.0;0.0;0.0;0.0;eletronico
1800.0;PRODUTO 1800;0.0;0.0;0.0;0.0;cosmetico
1801.0;PRODUTO 1801;0.0;0.0;0.0;0.0;infoproduto
1802.0;PRODUTO 1802;0.0;0.0;0.0;0.0;cosmetico
1803.0;PRODUTO 1803;0.0;0.0;0.0;0.0;infoproduto
1804.0;PRODUTO 1804;0.0;0.0;0.0;0.0;livro
1805.0;PRODUTO 1805;0.0;0.0;0.0;0.0;eletronico
1806.0;PRODUTO 1806;0.0;0.0;0.0;0.0;eletronico
1807.0;PRODUTO 1807;0.0;0.0;0.0;0.0;eletronico
1808.0;PRODUTO 1808;0.0;0.0;0.0;0.0;infoproduto
1809.0;PRODUTO 1809;0.0;0.0;0.0;0.0;eletronico
1810.0;PRODUTO 1810;0.0;0.0;0.0;0.0;vestuario
1811.0;PRODUTO 1811;0.0;0.0;0.0;0.0;vestuario
1812.0;PRODUTO 1812;0.0;0.0;0.0;0.0;cosmetico
1813.0;PRODUTO 1813;0.0;0.0;0.0;0.0;eletronico
1814.0;PRODUTO 1814;0.0;0.0;0.0;0.0;cosmetico
1815.0;PRODUTO 1815;0.0;0.0;0.0;0.0;suplemento
1816.0;PRODUTO 1816;0.0;0.0;0.0;0.0;suplemento
1817.0;PRODUTO 1817;0.0;0.0;0.0;0.0;suplemento
1818.0;PRODUTO 1818;0.0;0.0;0.0;0.0;vestuario
1819.0;PRODUTO 1819;0.0;0.0;0.0;0.0;eletronico
1820.0;PRODUTO 1820;0.0;0.0;0.0;0.0;limpeza
1821.0;PRODUTO 1821;0.0;0.0;0.0;0.0;vestuario
1822.0;PRODUTO 1822;0.0;0.0;0.0;0.0;eletronico
1823.0;PRODUTO 1823;0.0;0.0;0.0;0.0;infoproduto
1824.0;PRODUTO 1824;0.0;0.0;0.0;0.0;eletronico
1825.0;PRODUTO 1825;0.0;0.0;0.0;0.0;vestuario
1826.0;PRODUTO 1826;0.0;0.0;0.0;0.0;movel
1827.0;PRODUTO 1827;0.0;0.0;0.0;0.0;infoproduto
1828.0;PRODUTO 1828;0.0;0.0;0.0;0.0;infoproduto
1829.0;PRODUTO 1829;0.0;0.0;0.0;0.0;eletronico
1830.0;PRODUTO 1830;0.0;0.0;0.0;0.0;infoproduto
1831.0;PRODUTO 1831;0.0;0.0;0.0;0.0;suplemento
1832.0;PRODUTO 1832;0.0;0.0;0.0;0.0;eletronico
1833.0;PRODUTO 1833;0.0;0.0;0.0;0.0;eletronico
1834.0;PRODUTO 1834;0.0;0.0;0.0;0.0;infoproduto
1835.0;PRODUTO 1835;0.0;0.0;0.0;0.0;movel
1836.0;PRODUTO 1836;0.0;0.0;0.0;0.0;infoproduto
1837.0;PRODUTO 1837;0.0;0.0;0.0;0.0;livro
1838.0;PRODUTO 1838;0.0;0.0;0.0;0.0;infoproduto
1839.0;PRODUTO 1839;0.0;0.0;0.0;0.0;livro
1840.0;PRODUTO 1840;0.0;0.0;0.0;0.0;movel
